	Fund Manager(s)	Company Name	Region	Sub-Region	Country	country code	country code_2	ICB Industry	ICB Supersector	ICB Sector	ICB Subsector	GICS Industry [column F]	IFC primary sector	IFC primary sector (#)	Asset Class	Investment Type	Investment Amount (US$m)	Investment Date	year	IFC	valuation
2839	Tiger Global Management, Matrix Partners	Razorpay Software	Asia	South Asia	India	IND	IN	Industrials	Industrial Goods & Services	Support Services	Financial Administration	Commercial Services & Supplies	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital	12	15-Oct	2015	0.0	
2840	OrbiMed Advisors	NetMeds Marketplace	Asia	South Asia	India	IND	IN	Consumer Services	Retail	Food & Drug Retailers	Drug Retailers	Food & Staples Retailing	Q Wholesale and Retail Trade	Wholesale and Retail Trade	Private Equity	Growth	50	15-Oct	2015	0.0	
2841	Kaszek Ventures	Zup	Latin America	South America	Brazil	BRA	BR	Technology	Technology	Software & Computer Services	Computer Services	IT Services	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital		15-Oct	2015	0.0	
2842	Baring Vostok Capital Partners	2GIS	CEE & CIS	Commonwealth of Independent States (CIS)	Russia	RUS	RU	Technology	Technology	Software & Computer Services	Internet	Internet Software & Services	N Information	Information	Private Equity	Venture Capital	40	15-Oct	2015	0.0	
2843	Golden Gate Ventures	Omise	Asia	Southeast Asia	Thailand	THA	TH	Industrials	Industrial Goods & Services	Support Services	Financial Administration	Commercial Services & Supplies	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital		15-Oct	2015	0.0	
2844	Northern Light Venture Capital (NLVC), Softbank China Venture Capital (SBCVC)	Dajie.com	Asia	East Asia	China	CHN	CN	Technology	Technology	Software & Computer Services	Internet	Internet Software & Services	N Information	Information	Private Equity	Venture Capital		15-Oct	2015	0.0	
2845	Sequoia Capital, Sinovation Ventures	ImbaTV	Asia	East Asia	China	CHN	CN	Consumer Services	Media	Media	Broadcasting & Entertainment	Media	N Information	Information	Private Equity	Venture Capital		15-Oct	2015	0.0	
2846	Goldman Sachs Merchant Banking Division (MBD), Global Environment Fund (GEF)	ReNew Power Ventures	Asia	South Asia	India	IND	IN	Utilities	Utilities	Electricity	Alternative Electricity	Independent Power and Renewable Electricity Producers	V Electric Power	Utilities	Infrastructure & Real Assets	Growth	65	15-Oct	2015	1.0	
2847	JC Flowers & Company	Doosan Capital	Asia	East Asia	South Korea	KOR	KR	Industrials	Construction & Materials	Construction & Materials	Heavy Construction	Construction & Engineering	H Nonmetallic Mineral Product Manufacturing	Nonmetallic Mineral Product Manufacturing	Private Equity	Buyout	6	15-Oct	2015	0.0	
2848	Matrix Partners, Lightspeed Venture Partners	123Feng.com	Asia	East Asia	China	CHN	CN	Industrials	Industrial Goods & Services	Industrial Transportation	Delivery Services	Air Freight & Logistics	E Transportation and Warehousing	Transportation and Warehousing	Private Equity	Venture Capital	13	15-Oct	2015	0.0	
2849	Chengwei Ventures, Share Capital Partners	Bolome	Asia	East Asia	China	CHN	CN	Consumer Services	Retail	General Retailers	Broadline Retailers	Specialty Retail	Q Wholesale and Retail Trade	Wholesale and Retail Trade	Private Equity	Venture Capital		15-Oct	2015	0.0	
2850	AppWorks Ventures	Machipopo (17 Media)	Asia	East Asia	Taiwan	TWN	TW	Technology	Technology	Software & Computer Services	Internet	Internet Software & Services	N Information	Information	Private Equity	Venture Capital		15-Oct	2015	0.0	
2851	Neulogy Ventures	Voltia	CEE & CIS	Central & Eastern Europe (CEE)	Slovakia	SVK	SK	Industrials	Industrial Goods & Services	Industrial Transportation	Transportation Services	Transportation Infrastructure	E Transportation and Warehousing	Transportation and Warehousing	Private Equity	Venture Capital		15-Oct	2015	0.0	
2852	Harvest Capital	Shanghai Babi Food	Asia	East Asia	China	CHN	CN	Consumer Services	Retail	Food & Drug Retailers	Food Retailers & Wholesalers	Food & Staples Retailing	Q Wholesale and Retail Trade	Wholesale and Retail Trade	Private Equity	Growth		15-Oct	2015	0.0	
2853	Kae Capital	Fingertip Foods (Frsh)	Asia	South Asia	India	IND	IN	Consumer Services	Retail	Food & Drug Retailers	Food Retailers & Wholesalers	Food & Staples Retailing	Q Wholesale and Retail Trade	Wholesale and Retail Trade	Private Equity	Venture Capital	1	15-Oct	2015	0.0	
2854	Hillhouse Capital Management, China International Capital (CICC Private Equity), Qiming Venture Partners	Lantu Information Technology (Tuhu Yangche)	Asia	East Asia	China	CHN	CN	Consumer Services	Retail	General Retailers	Specialized Consumer Services	Specialty Retail	Q Wholesale and Retail Trade	Wholesale and Retail Trade	Private Equity	Growth	50	15-Oct	2015	0.0	
2855	Softbank China Venture Capital (SBCVC)	Furongbao	Asia	East Asia	China	CHN	CN	Financials	Financial Services	Financial Services	Specialty Finance	Diversified Financial Services	O Finance & Insurance	Finance & Insurance	Private Equity	Venture Capital		15-Oct	2015	0.0	
2856	Northern Light Venture Capital (NLVC)	Shenzhen Smart Drone	Asia	East Asia	China	CHN	CN	Industrials	Industrial Goods & Services	Aerospace & Defense	Aerospace	Aerospace & Defense	M Industrial & Consumer Products	Industrial & Consumer Products	Private Equity	Venture Capital		15-Oct	2015	0.0	
2857	SPE Capital Partners	Moroccan Company for Dessert and Food (Venezia Ice)	MENA	North Africa	Morocco	MAR	MA	Consumer Goods	Food & Beverage	Food Producers	Food Products	Food Products	F Food & Beverages	Food & Beverages	Private Equity	Growth	8	15-Oct	2015	1.0	
2858	Catalyst Principal Partners	Jamii Bora Bank	Sub-Saharan Africa	East Africa	Kenya	KEN	KE	Financials	Banks	Banks	Banks	Banks	O Finance & Insurance	Finance & Insurance	Private Equity	Growth		15-Oct	2015	1.0	
2859	Golden Gate Ventures	Laku6	Asia	Southeast Asia	Indonesia	IDN	ID	Consumer Services	Retail	General Retailers	Specialty Retailers	Specialty Retail	Q Wholesale and Retail Trade	Wholesale and Retail Trade	Private Equity	Venture Capital		15-Oct	2015	0.0	
2860	DBL Partners, Aster Capital, Western Technology Investment, Zouk Capital	Off-Grid Electric	Sub-Saharan Africa	East Africa	Tanzania	TZA	TZ	Utilities	Utilities	Electricity	Alternative Electricity	Independent Power and Renewable Electricity Producers	V Electric Power	Utilities	Private Equity	Venture Capital	25	15-Oct	2015	1.0	
2861	MBK Partners	Homeplus	Asia	East Asia	South Korea	KOR	KR	Consumer Services	Retail	Food & Drug Retailers	Food Retailers & Wholesalers	Food & Staples Retailing	Q Wholesale and Retail Trade	Wholesale and Retail Trade	Private Equity	Buyout	1,550	15-Oct	2015	0.0	
2862	500 Startups	Hubba	Asia	Southeast Asia	Thailand	THA	TH	Industrials	Industrial Goods & Services	Support Services	Business Support Services	Commercial Services & Supplies	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital	0.4	15-Oct	2015	0.0	
2863	Kaszek Ventures	Nuvem Shop	Latin America	South America	Brazil	BRA	BR	Industrials	Industrial Goods & Services	Support Services	Business Support Services	Commercial Services & Supplies	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital		15-Oct	2015	0.0	
2864	Goodwell Investments	Nomanini	Sub-Saharan Africa	Southern Africa	South Africa	ZAF	ZA	Financials	Financial Services	Financial Services	Consumer Finance	Consumer Finance	O Finance & Insurance	Finance & Insurance	Private Equity	Growth		15-Oct	2015	0.0	
2865	Madison India Capital	Indian Energy Exchange (IEX)	Asia	South Asia	India	IND	IN	Financials	Financial Services	Financial Services	Investment Services	Capital Markets	O Finance & Insurance	Finance & Insurance	Private Equity	Growth	5	15-Oct	2015	1.0	42.28549023
2866	Norwest Venture Partners (NVP)	Attune Technologies	Asia	South Asia	India	IND	IN	Technology	Technology	Software & Computer Services	Computer Services	IT Services	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital	10	15-Oct	2015	0.0	
2867	500 Startups	Helpr	Asia	Southeast Asia	Malaysia	MYS	MY	Consumer Services	Retail	General Retailers	Specialized Consumer Services	Specialty Retail	Q Wholesale and Retail Trade	Wholesale and Retail Trade	Private Equity	Venture Capital		15-Oct	2015	0.0	
2868	Sequoia Capital	100credit.com	Asia	East Asia	China	CHN	CN	Financials	Financial Services	Financial Services	Specialty Finance	Diversified Financial Services	O Finance & Insurance	Finance & Insurance	Private Equity	Venture Capital		15-Oct	2015	0.0	
2869	Formation Group, Pear Ventures	honestbee	Asia	Southeast Asia	Singapore	SGP	SG	Consumer Services	Retail	General Retailers	Specialized Consumer Services	Specialty Retail	Q Wholesale and Retail Trade	Wholesale and Retail Trade	Private Equity	Venture Capital	15	15-Oct	2015	0.0	
2870	Accel Partners	Moonshots Internet (Opinio)	Asia	South Asia	India	IND	IN	Industrials	Industrial Goods & Services	Industrial Transportation	Delivery Services	Air Freight & Logistics	E Transportation and Warehousing	Transportation and Warehousing	Private Equity	Venture Capital	7	15-Oct	2015	0.0	
2871	Qiming Venture Partners	Logical Thinking	Asia	East Asia	China	CHN	CN	Consumer Services	Media	Media	Publishing	Media	N Information	Information	Private Equity	Venture Capital		15-Oct	2015	0.0	
2872	Accel Partners, IDG Ventures India	LetsVenture	Asia	South Asia	India	IND	IN	Industrials	Industrial Goods & Services	Support Services	Business Support Services	Commercial Services & Supplies	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital		15-Oct	2015	0.0	
2873	Sequoia Capital, Ascent Capital India	Citrus Payment Solutions	Asia	South Asia	India	IND	IN	Financials	Financial Services	Financial Services	Consumer Finance	Consumer Finance	O Finance & Insurance	Finance & Insurance	Private Equity	Venture Capital	25	15-Oct	2015	0.0	
2874	YourNest Angel Fund	Simpli5d Technologies (NLPCaptcha.com)	Asia	South Asia	India	IND	IN	Consumer Services	Media	Media	Media Agencies	Media	N Information	Information	Private Equity	Venture Capital		15-Oct	2015	0.0	
2875	Tiger Global Management	Cube26 Software	Asia	South Asia	India	IND	IN	Technology	Technology	Software & Computer Services	Software	Software	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital	8	15-Oct	2015	0.0	
2876	Velum Ventures	Colppy	Latin America	South America	Argentina	ARG	AR	Technology	Technology	Software & Computer Services	Software	Software	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital		15-Oct	2015	0.0	
2877	Revo Capital	Neozeka	CEE & CIS	Central & Eastern Europe (CEE)	Turkey	TUR	TR	Technology	Technology	Software & Computer Services	Software	Software	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital		15-Oct	2015	1.0	
2878	Life.SREDA	SoftPay Mobile International	Asia	Southeast Asia	Singapore	SGP	SG	Industrials	Industrial Goods & Services	Support Services	Financial Administration	Commercial Services & Supplies	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital	1	15-Oct	2015	0.0	
2879	Neulogy Ventures	Gruveo	CEE & CIS	Central & Eastern Europe (CEE)	Slovakia	SVK	SK	Technology	Technology	Software & Computer Services	Software	Software	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital		15-Oct	2015	0.0	
2880	Matrix Partners	36Kr.com	Asia	East Asia	China	CHN	CN	Consumer Services	Media	Media	Publishing	Media	N Information	Information	Private Equity	Growth		15-Oct	2015	0.0	
2881	Legend Capital	Suzhou Liangyihui Network Technology	Asia	East Asia	China	CHN	CN	Technology	Technology	Software & Computer Services	Software	Software	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital	2	15-Oct	2015	0.0	
2882	China Broadband Capital (CBC), Banyan Capital	Alauda	Asia	East Asia	China	CHN	CN	Technology	Technology	Software & Computer Services	Software	Software	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital	10	15-Oct	2015	0.0	
2883	IDG Capital Partners (IDGVC)	Ningbo Siyinjia Investment Management	Asia	East Asia	China	CHN	CN	Financials	Financial Services	Financial Services	Asset Managers	Capital Markets	P Collective Investment Vehicles	Collective Investment Vehicles	Private Equity	Venture Capital	16	15-Oct	2015	0.0	
2884	Morningside Ventures, Infinity Venture Partners (IVP)	Chengdu Meiqia Network Technology	Asia	East Asia	China	CHN	CN	Technology	Technology	Software & Computer Services	Software	Software	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital	5	15-Oct	2015	0.0	
2885	The Carlyle Group	JIC Leasing	Asia	East Asia	China	CHN	CN	Financials	Financial Services	Financial Services	Specialty Finance	Diversified Financial Services	O Finance & Insurance	Finance & Insurance	Private Equity	Growth	115	15-Oct	2015	0.0	
2886	Matrix Partners, China Growth Capital	Klook Travel Technology	Asia	East Asia	China	CHN	CN	Consumer Services	Travel & Leisure	Travel & Leisure	Travel & Tourism	Hotels, Restaurants & Leisure	U Accommodation & Tourism Services	Accommodation & Tourism Services	Private Equity	Venture Capital	5	15-Oct	2015	0.0	
2887	500 Startups	Althea	Asia	Southeast Asia	Malaysia	MYS	MY	Consumer Services	Retail	General Retailers	Specialty Retailers	Specialty Retail	Q Wholesale and Retail Trade	Wholesale and Retail Trade	Private Equity	Venture Capital		15-Oct	2015	0.0	
2888	EchoVC Partners	Printivo	Sub-Saharan Africa	West Africa	Nigeria	NGA	NG	Industrials	Industrial Goods & Services	Support Services	Business Support Services	Commercial Services & Supplies	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital		15-Oct	2015	0.0	
2889	Yunfeng Capital, Sequoia Capital	Rong360.com	Asia	East Asia	China	CHN	CN	Financials	Financial Services	Financial Services	Specialty Finance	Diversified Financial Services	O Finance & Insurance	Finance & Insurance	Private Equity	Venture Capital		15-Oct	2015	0.0	
2890	The Abraaj Group	Societe d’Articles Hygieniques (SAH)	MENA	North Africa	Tunisia	TUN	TN	Consumer Goods	Personal & Household Goods	Personal Goods	Clothing & Accessories	Textiles, Apparel & Luxury Goods	K Textiles, Apparel & Leather	Textiles, Apparel & Leather	Private Equity	PIPE		15-Oct	2015	0.0	
2891	Gobi Partners	Hermo	Asia	Southeast Asia	Malaysia	MYS	MY	Consumer Services	Retail	General Retailers	Specialty Retailers	Specialty Retail	Q Wholesale and Retail Trade	Wholesale and Retail Trade	Private Equity	Venture Capital	2	15-Oct	2015	0.0	13.2
2892	Parampara Capital and Management Consultants	S-Cube Futuretech	Asia	South Asia	India	IND	IN	Technology	Technology	Software & Computer Services	Software	Software	R Professional, Scientific and Technical Services	Professional, Scientific and Technical Services	Private Equity	Venture Capital	1	15-Oct	2015	0.0	
2893	ChrysCapital	South Indian Bank	Asia	South Asia	India	IND	IN	Financials	Banks	Banks	Banks	Banks	O Finance & Insurance	Finance & Insurance	Private Equity	PIPE	6	15-Oct	2015	0.0	31.02314784
2894	Monk's Hill Ventures	Pocket Playlab	Asia	Southeast Asia	Thailand	THA	TH	Consumer Goods	Personal & Household Goods	Leisure Goods	Toys	Specialty Retail	M Industrial & Consumer Products	Industrial & Consumer Products	Private Equity	Venture Capital	5	15-Oct	2015	0.0	
2895	Life.SREDA, Blumberg Capital, Golden Gate Ventures	Lenddo	Asia	Southeast Asia	Philippines	PHL	PH	Financials	Financial Services	Financial Services	Consumer Finance	Consumer Finance	O Finance & Insurance	Finance & Insurance	Private Equity	Venture Capital		15-Oct	2015	0.0	
